INV_ID,INV_DATE,SELLER_ID,BUYER_ID,SELLER_NAME,BUYER_NAME,SELLER_NON_COMPLIANCE,BUYER_NON_COMPLIANCE,BUYER_ID_TYPE,INVOICE_NET_TOTAL_AMOUNT,INVOICE_GROSS_TOTAL_AMOUNT,INVOICE_TAX_AMOUNT,NO_OF_LINES,PROBABILITY_OF_FRAUD
7494413034,07/01/2019,7105761772,5883329561,Corporate Data Advertising 8,Technical PC Studios 8,0,1,TIN,34314,41176.8,6862.800000000003,9,0.3577863666249992
3604793774,14/11/2019,3687056317,7707486458,Canadian Community Group 10,Virtual Services Corporation 7,0,0,TIN,21651,25981.200000000004,4330.200000000004,6,0.2096012903418695
4682882705,10/01/2019,3687056317,4563790282,Canadian Community Group 10,TMT Industries,0,0,TIN,19941,23929.199999999997,3988.199999999997,5,0.45425326005797684
5929921472,29/10/2019,8673493561,6172484718,Key Software 4,Quantum Integrity LLC 9,0,0,TIN,40808,48969.600000000006,8161.600000000006,7,0.2805752353895123
3530436410,31/08/2019,8673493561,3467729298,Key Software 4,Enigma Wireless Design 2,0,0,TIN,83094,99712.8,16618.800000000003,9,0.2636696123578431
6220688742,10/05/2019,5651814829,7398346114,American Software 6,Canadian Media Design 9,0,0,TIN,48256,57907.19999999999,9651.19999999999,9,0.588096785440795
1294040514,25/04/2019,5651814829,4005281668,American Software 6,Proffessional Wireless Advertising 6,0,0,TIN,30492,36590.4,6098.4000000000015,6,0.10796433452814534
1878132052,25/02/2019,5651814829,4005281668,American Software 6,Proffessional Wireless Advertising 6,0,0,TIN,6663,7995.6,1332.6000000000004,5,0.38558255714069756
3235304727,25/06/2019,5651814829,1183264398,American Software 6,Moving Business,0,1,TIN,45887,55064.399999999994,9177.399999999994,5,0.5007756235440395
2088135687,07/08/2019,5651814829,6299131946,American Software 6,Cyber Integrity Universal 2,0,0,TIN,24997,29996.4,4999.4000000000015,7,0.6171643099053065
607267033,06/10/2019,9011488103,8058648808,Indicative Community Technologies 7,New Taxpayer AR,0,0,TIN,36989,44386.8,7397.800000000003,7,0.2035069512884391
7980400382,18/04/2019,9011488103,3815543051,Indicative Community Technologies 7,Technical PC Studios 4,0,0,TIN,27826,33391.2,5565.199999999997,5,0.6969797419983104
3986171226,26/01/2019,9011488103,5711113269,Indicative Community Technologies 7,Quantum Interworks Advertising 3,0,0,TIN,42237,50684.4,8447.400000000001,8,0.2792466325078236
6785279327,30/09/2019,9011488103,2377041048,Indicative Community Technologies 7,"Open Networks Unlimited, Inc 9",0,0,TIN,49934,59920.8,9986.800000000003,9,0.6788405018979058
7195133349,11/10/2019,3489211998,5187299081,Network Cluster 2,Global Inc,0,0,TIN,24581,29497.199999999997,4916.199999999997,6,0.12671539679698968
6719575560,27/06/2019,3489211998,3870638321,Network Cluster 2,Administrative Automation Inc 9,0,0,TIN,35516,42619.2,7103.199999999997,7,0.3285569226013344
9217479771,20/10/2019,2566381417,1885321843,Administrative Paradigm Universal 6,Proffessional Networking Studios 9,0,0,TIN,34866,41839.2,6973.199999999997,8,0.6213720912945592
6784290847,15/09/2019,2566381417,3299116500,Administrative Paradigm Universal 6,Silicon Experts Technologies 3,0,0,TIN,42248,50697.6,8449.599999999999,8,0.2874578233250749
9610488115,16/12/2019,2566381417,5855148067,Administrative Paradigm Universal 6,Quantum Wireless 6,0,0,TIN,12995,15593.999999999998,2598.999999999998,5,0.8066182466860097
8096533825,19/11/2019,2742637606,676752347,Ironclad Client Group 8,Visual Automation 2,1,0,TIN,23095,27714.0,4619.0,5,0.3652661618194415
4318711180,12/02/2019,2742637606,676752347,Ironclad Client Group 8,Visual Automation 2,1,0,TIN,30523,36627.6,6104.5999999999985,8,0.32845696559585297
7921486766,26/11/2019,2742637606,1415056682,Ironclad Client Group 8,Technical Networks Technologies,1,0,TIN,46932,56318.399999999994,9386.399999999994,9,0.7221035770888024
7721885621,08/11/2019,2742637606,5855148067,Ironclad Client Group 8,Quantum Wireless 6,1,0,TIN,37517,45020.399999999994,7503.399999999994,7,0.25936743433796305
6092277354,01/08/2019,1069248951,7652152528,North American Trade Group 3,Profit Computer Concierge 2,0,1,TIN,23657,28388.4,4731.4000000000015,6,0.5330943549209067
6534968138,06/12/2019,1069248951,987435406,North American Trade Group 3,Executive Unified Technologies 5,0,0,TIN,28063,33675.6,5612.5999999999985,8,0.5548679199286617
3575447812,11/01/2019,1069248951,1908621987,North American Trade Group 3,Administrative Trade Telecom 10,0,0,TIN,27313,32775.6,5462.5999999999985,8,0.8794735164091598
3582973695,28/03/2019,2915993852,2810009619,Cyber Innovation Corp 3,"American Paradigm Unlimited, Inc 10",0,0,TIN,56993,68391.6,11398.600000000006,9,0.6076629013866063
37735687,15/12/2019,2915993852,7259823826,Cyber Innovation Corp 3,Indicative Opportunities Vision,0,0,TIN,40163,48195.600000000006,8032.600000000006,6,0.8155639022979596
5738724718,10/06/2019,2915993852,5315779962,Cyber Innovation Corp 3,Technical Computer Ltd 8,0,0,TIN,25649,30778.8,5129.799999999999,6,0.6540842875463804
1530496481,02/06/2019,2915993852,7275679651,Cyber Innovation Corp 3,Red Hat Computer Resources 4,0,0,TIN,20902,25082.4,4180.4000000000015,6,0.1936191730405985
4974969836,23/05/2019,9040986159,7398346114,Enigma Securities Group 2,Canadian Media Design 9,0,0,TIN,15039,18046.8,3007.7999999999993,5,0.34583794421530223
9045867058,19/11/2019,9040986159,7398346114,Enigma Securities Group 2,Canadian Media Design 9,0,0,TIN,33082,39698.4,6616.4000000000015,9,0.12356489716176253
4991410424,03/11/2019,9040986159,9011488103,Enigma Securities Group 2,Indicative Community Technologies 7,0,0,TIN,35370,42444.0,7074.0,7,0.5567389759739872
1597307069,23/01/2019,5006659420,2539767288,Internal Unified Technologies 10,Silicon Corp 7,0,0,TIN,37188,44625.6,7437.5999999999985,6,0.14278980832583915
9092862958,02/11/2019,5006659420,2539767288,Internal Unified Technologies 10,Silicon Corp 7,0,0,TIN,46184,55420.8,9236.800000000003,7,0.841336610032709
6127457683,13/08/2019,5006659420,3726663806,Internal Unified Technologies 10,Internal Unified Technologies,0,0,TIN,37144,44572.8,7428.800000000003,9,0.08330818207226977
64719307,15/12/2019,5006659420,1396368692,Internal Unified Technologies 10,Canadian Outsourcing 4,0,0,TIN,46597,55916.4,9319.400000000001,5,0.3259693315381954
4189285865,01/03/2019,7148456014,4435884751,Quantum Interworks Advertising 9,External Technologies Design 2,0,0,TIN,39132,46958.4,7826.4000000000015,8,0.8710226346170112
3754927722,12/01/2019,7148456014,2224568810,Quantum Interworks Advertising 9,Advanced Byte Inc 10,0,0,TIN,28342,34010.4,5668.4000000000015,5,0.8945733944239995
7513600444,30/07/2019,7148456014,6981756676,Quantum Interworks Advertising 9,Moving Business 10,0,0,TIN,30058,36069.600000000006,6011.600000000006,9,0.5025014190557475
1207777388,27/06/2019,7148456014,6981756676,Quantum Interworks Advertising 9,Moving Business 10,0,0,TIN,34506,41407.2,6901.199999999997,5,0.2027297784616828
1478533467,30/07/2019,7148456014,5122609342,Quantum Interworks Advertising 9,Indicative Community Technologies 4,0,0,TIN,37225,44669.99999999999,7444.999999999993,9,0.11693428100134137
2112386709,31/05/2019,5072811824,9096874034,Silicon Experts Technologies 5,"Continential Automation Unlimited, Inc 4",0,0,TIN,20855,25026.000000000004,4171.000000000004,7,0.41735197657762674
4370112923,16/11/2019,5072811824,5221555206,Silicon Experts Technologies 5,External Media Corp 4,0,0,TIN,46168,55401.600000000006,9233.600000000006,6,0.8021060269413186
2479344310,09/04/2019,4150439244,4015864756,Graphic Outsourcing Studios,Network Server Studios 6,0,0,TIN,12448,14937.6,2489.6000000000004,5,0.28837206878856647
8026025042,31/07/2019,4150439244,7691286274,Graphic Outsourcing Studios,DJA Hardware Store,0,0,TIN,55444,66532.8,11088.800000000003,6,0.5440488384677715
3760419275,19/02/2019,4150439244,5961397803,Graphic Outsourcing Studios,North American Trade Group 5,0,0,TIN,40858,49029.600000000006,8171.600000000006,9,0.3894920214394827
2963402085,08/06/2019,4150439244,9276868930,Graphic Outsourcing Studios,Quantum Wireless 7,0,0,TIN,20888,25065.600000000002,4177.600000000002,8,0.7513622463701655
1179466713,02/05/2019,6334910569,372264361,Future Solutions LLC 4,North American Automation Concierge 9,0,0,TIN,51626,61951.2,10325.199999999997,9,0.8234373572918889
1605008507,23/10/2019,6334910569,9290157658,Future Solutions LLC 4,Quantum Server Universal 3,0,0,TIN,16681,20017.2,3336.2000000000007,5,0.1308045859941597
4326627818,08/05/2019,6334910569,2178032975,Future Solutions LLC 4,Canadian Consulting Design 7,0,0,TIN,6332,7598.400000000001,1266.4000000000005,5,0.22324009173941614
8686626579,24/04/2019,4500305355,8575591766,External Technologies Design 6,Cyber Security 5,0,0,TIN,45422,54506.4,9084.400000000001,9,0.7256674570406793
502615437,04/02/2019,4500305355,8575591766,External Technologies Design 6,Cyber Security 5,0,0,TIN,41311,49573.2,8262.199999999997,9,0.7178615295319949
273603056,29/06/2019,4500305355,5126467759,External Technologies Design 6,Expert Integrity Technologies 9,0,0,TIN,26263,31515.6,5252.5999999999985,8,0.11939879862843351
814914072,29/10/2019,4500305355,1540517521,External Technologies Design 6,Open Unified Studios 5,0,0,TIN,32061,38473.200000000004,6412.200000000004,7,0.6038882595846522
8144362626,27/09/2019,5136445854,1102143294,Cyber Integrity Universal,Moving Business 2,0,0,TIN,23340,28007.999999999996,4667.999999999996,8,0.022380255407537554
17882472,17/06/2019,5136445854,1102143294,Cyber Integrity Universal,Moving Business 2,0,0,TIN,19956,23947.2,3991.2000000000007,5,0.7414398796853282
505838613,07/06/2019,5136445854,5279710168,Cyber Integrity Universal,Enigma Securities Group 9,0,0,TIN,39009,46810.8,7801.800000000003,8,0.7844894062496915
298941816,15/07/2019,8728964119,6925187139,Internet Paradigm Concierge 5,Agility PC Advertising 6,1,0,TIN,32106,38527.2,6421.199999999997,5,0.05095961099247703
6754347940,21/09/2019,8728964119,1766594732,Internet Paradigm Concierge 5,Advanced Byte Inc 6,1,0,TIN,51398,61677.6,10279.599999999999,9,0.22080354188075615
2945842253,01/05/2019,8728964119,682709699,Internet Paradigm Concierge 5,"External Client Unlimited, Inc 7",1,0,TIN,42912,51494.399999999994,8582.399999999994,9,0.5707285626069523
6218666535,01/05/2019,5122609342,202152621,Indicative Community Technologies 4,North American Trade Group,0,0,TIN,23269,27922.799999999996,4653.799999999996,6,0.13040573634374159
5682239760,12/08/2019,5122609342,15682733,Indicative Community Technologies 4,Administrative Concierge 8,0,0,TIN,23166,27799.2,4633.200000000001,6,0.8788748417707615
9927827989,21/03/2019,5122609342,8259504693,Indicative Community Technologies 4,Administrative Automation Inc 8,0,0,TIN,27886,33463.2,5577.199999999997,5,0.1077786869232831
7638289939,23/04/2019,6109364217,9386890803,Technical Paradigm Technologies,Profit Computer Concierge 10,0,0,TIN,15107,18128.4,3021.4000000000015,5,0.8779692559328562
2765787929,05/06/2019,6109364217,7741120328,Technical Paradigm Technologies,Profit Production Concierge 8,0,0,TIN,21639,25966.8,4327.799999999999,7,0.7211779576820642
5584881295,10/05/2019,6109364217,8801860898,Technical Paradigm Technologies,Continential Software Technologies 3,0,0,TIN,16370,19644.0,3274.0,5,0.7786068522868035
3681166532,24/07/2019,7731692936,284707048,External Technologies Design 8,Global Solutions Studios 7,0,0,TIN,38063,45675.6,7612.5999999999985,8,0.057073368488761204
2250268744,30/08/2019,7731692936,284707048,External Technologies Design 8,Global Solutions Studios 7,0,0,TIN,51502,61802.4,10300.400000000001,5,0.46901119276414033
4875149490,13/11/2019,7731692936,2753544847,External Technologies Design 8,Certified Integrity Technologies 2,0,0,TIN,56845,68213.99999999999,11368.999999999985,7,0.884624314534807
6749732757,20/04/2019,166621836,5647738174,Technical Computer Ltd 3,Technical Paradigm Technologies 8,0,0,TIN,34290,41148.0,6858.0,9,0.8674137453522731
6775609108,16/05/2019,166621836,1735824620,Technical Computer Ltd 3,Certified Paradigm Concierge 9,0,0,TIN,33667,40400.4,6733.4000000000015,7,0.24320529234853605
3628262794,20/07/2019,1911398095,97488889,Profit Computer Concierge 8,Quantum Interworks Advertising 6,0,0,TIN,42784,51340.8,8556.800000000003,7,0.5771435521285878
7164182725,06/07/2019,1911398095,97488889,Profit Computer Concierge 8,Quantum Interworks Advertising 6,0,0,TIN,62292,74750.4,12458.399999999994,8,0.280555552891368
679166662,04/07/2019,1911398095,5075093848,Profit Computer Concierge 8,Key Digital Concierge 6,0,0,TIN,42806,51367.2,8561.199999999997,6,0.8649625750784101
906994605,07/01/2019,1911398095,5439003033,Profit Computer Concierge 8,North American Trade Group 10,0,1,TIN,32856,39427.2,6571.199999999997,8,0.8507710530755084
7433021380,27/02/2019,4791648658,1857577737,Profit Computer Concierge 6,Key Wireless Corp 9,1,0,TIN,20113,24135.600000000002,4022.600000000002,7,0.23004799405993626
3787020756,28/03/2019,4791648658,3246160651,Profit Computer Concierge 6,Internal Computer Telecom 9,1,0,TIN,29724,35668.8,5944.800000000003,6,0.2656426290602312
4384334047,23/02/2019,4791648658,5261962196,Profit Computer Concierge 6,Ironclad Software Concierge 4,1,0,TIN,29931,35917.2,5986.199999999997,9,0.465159122063639
8127901318,23/11/2019,4791648658,6862584825,Profit Computer Concierge 6,Internal Unified Technologies 6,1,1,TIN,25679,30814.8,5135.799999999999,7,0.865352530043394
974047898,14/11/2019,4791648658,3919975448,Profit Computer Concierge 6,Internal Unified Technologies 7,1,0,TIN,35658,42789.600000000006,7131.600000000006,9,0.23604924111655556
8595993994,30/11/2019,9702307647,7907185678,Automation Design 9,Profit Server Concierge 10,1,0,TIN,25166,30199.2,5033.200000000001,6,0.4059011053096273
7356561799,19/06/2019,9702307647,6384242396,Automation Design 9,"External Client Unlimited, Inc 5",1,0,TIN,22865,27438.0,4573.0,5,0.39566406471694304
4453421559,02/01/2019,9702307647,9120965799,Automation Design 9,Proffessional Wireless Advertising 8,1,0,TIN,40158,48189.6,8031.5999999999985,8,0.7872787138354856
7693599856,30/03/2019,9702307647,7621927979,Automation Design 9,Quantum Wireless 8,1,0,TIN,41464,49756.8,8292.800000000003,9,0.23360729612089395
7478123852,27/07/2019,611571050,2927031778,Internet Computer Vision 10,JKS Research,0,0,TIN,39836,47803.2,7967.199999999997,6,0.15167155145332784
8052968517,21/06/2019,611571050,4921181995,Internet Computer Vision 10,Virtual Services Corporation 4,0,0,TIN,18586,22303.199999999997,3717.199999999997,5,0.6880855298205734
1837212377,30/03/2019,611571050,9244014030,Internet Computer Vision 10,Indicative Community Resources 5,0,0,TIN,39218,47061.6,7843.5999999999985,6,0.7085179331632855
5700415661,06/04/2019,611571050,7100566189,Internet Computer Vision 10,Open Unified Studios 3,0,0,TIN,24916,29899.2,4983.200000000001,5,0.7489130960893986
7412760144,15/09/2019,611571050,7446197426,Internet Computer Vision 10,Global Inc 9,0,0,TIN,50403,60483.59999999999,10080.599999999991,6,0.38122956923926327
2996337820,19/07/2019,3668271415,1207554047,Micro Production 7,Silicon Innovation LLC 5,0,1,TIN,41832,50198.4,8366.400000000001,6,0.13300368623433578
3265931034,03/01/2019,3668271415,4268117011,Micro Production 7,Network Cluster 9,0,0,TIN,27436,32923.2,5487.199999999997,8,0.12832694937285868
8717937187,15/07/2019,3668271415,4268117011,Micro Production 7,Network Cluster 9,0,0,TIN,36465,43758.0,7293.0,6,0.6759027317251696
7742567291,08/10/2019,3668271415,480731217,Micro Production 7,Canadian Community Group 3,0,0,TIN,43133,51759.600000000006,8626.600000000006,9,0.7728458672924946
7850391977,14/07/2019,6907438062,4060909826,Global Inc 5,Canadian Outsourcing 2,0,0,TIN,54632,65558.4,10926.399999999994,5,0.832436804336206
3566503094,15/04/2019,6907438062,3971732894,Global Inc 5,Corporate Data Advertising 6,0,0,TIN,22880,27456.0,4576.0,5,0.1779515181109112
3446903632,19/11/2019,6907438062,5106382010,Global Inc 5,Expert Telecom 10,0,1,TIN,26849,32218.800000000003,5369.800000000003,7,0.5660671341896527
3086341850,02/08/2019,3198145138,3652627578,Virtual Services Corporation 5,Future Solutions LLC 3,0,0,TIN,51357,61628.4,10271.400000000001,8,0.5121428296527663
265766301,22/05/2019,3198145138,5994220815,Virtual Services Corporation 5,Indicative Opportunities Vision 10,0,0,TIN,41113,49335.6,8222.599999999999,6,0.1070063198547051
2554489055,18/10/2019,3198145138,8441411009,Virtual Services Corporation 5,Key Byte Group 8,0,0,TIN,27881,33457.200000000004,5576.200000000004,5,0.4409832960601332
2928795001,26/10/2019,3198145138,3224364660,Virtual Services Corporation 5,Open Unified Studios 9,0,0,TIN,47107,56528.4,9421.400000000001,7,0.4122879220100298
7891650541,25/09/2019,3198145138,8300771067,Virtual Services Corporation 5,Quantum Server Universal 10,0,0,TIN,33863,40635.600000000006,6772.600000000006,6,0.05727078705906052
5849544688,08/04/2019,3198145138,92193255,Virtual Services Corporation 5,Quantum Integrity LLC 10,0,0,TIN,35667,42800.4,7133.4000000000015,5,0.8714452247917714
7353472657,02/09/2019,9114132821,2963410702,Red Hat Computer Resources 5,Key Software 2,0,0,TIN,46659,55990.799999999996,9331.799999999996,9,0.17451236743194015
9617577621,24/05/2019,9114132821,8441411009,Red Hat Computer Resources 5,Key Byte Group 8,0,0,TIN,31027,37232.4,6205.4000000000015,7,0.13701745931774179
2714486747,03/11/2019,9114132821,3773598330,Red Hat Computer Resources 5,Internal Unified Technologies 3,0,1,TIN,48327,57992.40000000001,9665.400000000009,7,0.7891291594941439
1585845373,13/06/2019,9114132821,1050420442,Red Hat Computer Resources 5,Internet Computer Vision 3,0,0,TIN,14208,17049.6,2841.5999999999985,5,0.38576438522225986
7464022509,29/06/2019,3681084544,1906096174,North American Automation Concierge 6,Silicon Experts Technologies 9,0,0,TIN,30576,36691.2,6115.199999999997,8,0.5801633223946189
5959932119,21/03/2019,3681084544,2927841144,North American Automation Concierge 6,Expert Telecom 3,0,0,TIN,10260,12312.000000000002,2052.000000000002,8,0.6834989711871701
3256505363,13/08/2019,3681084544,2981287970,North American Automation Concierge 6,Profit Production Concierge,0,0,TIN,62484,74980.8,12496.800000000003,9,0.39897434259150955
6102890982,28/08/2019,7003390812,3029827520,Profit Server Concierge 3,Ironclad Client Group 6,0,0,TIN,43249,51898.799999999996,8649.799999999996,5,0.43331099067866247
1695154955,30/11/2019,7003390812,3520207111,Profit Server Concierge 3,Administrative Paradigm Universal,0,0,TIN,22046,26455.199999999997,4409.199999999997,6,0.7756482560984211
8235183015,05/02/2019,7003390812,199290946,Profit Server Concierge 3,Executive Unified Technologies,0,0,TIN,55198,66237.6,11039.600000000006,8,0.1664523125056316
1228788626,05/02/2019,4562152057,611571050,Certified Paradigm Concierge 10,Internet Computer Vision 10,0,0,TIN,29007,34808.4,5801.4000000000015,8,0.4593173810374118
9446349209,17/03/2019,4562152057,8425518079,Certified Paradigm Concierge 10,Virtual Services Corporation,0,0,TIN,32395,38874.0,6479.0,5,0.889900180689332
9219294018,25/06/2019,4562152057,720266094,Certified Paradigm Concierge 10,THC Construction,0,0,TIN,21132,25358.4,4226.4000000000015,5,0.8238300296060396
3633279784,28/11/2019,588876753,1407905016,Profit Production Concierge 7,"Micro Client Unlimited, Inc 3",0,0,TIN,45103,54123.600000000006,9020.600000000006,9,0.019725266187142154
300489271,15/09/2019,588876753,8924315476,Profit Production Concierge 7,Moving Business 5,0,0,TIN,26882,32258.399999999998,5376.399999999998,5,0.4170723817546971
563958382,06/02/2019,588876753,8924315476,Profit Production Concierge 7,Moving Business 5,0,0,TIN,49258,59109.6,9851.599999999999,9,0.1810539942370101
8287741787,11/12/2019,588876753,6652977218,Profit Production Concierge 7,Silicon Innovation LLC 8,0,0,TIN,56573,67887.59999999999,11314.599999999991,8,0.15319710227381364
116464299,05/10/2019,588876753,6915903205,Profit Production Concierge 7,Quantum Interworks Advertising 2,0,0,TIN,48594,58312.8,9718.800000000003,9,0.48858485775884836
7868145008,14/02/2019,7892388845,7957783282,Corporate Opportunities Ltd 7,Integrity 5,0,0,TIN,28695,34434.00000000001,5739.000000000007,9,0.4075273815898221
9867627669,13/12/2019,7892388845,7957783282,Corporate Opportunities Ltd 7,Integrity 5,0,0,TIN,21139,25366.8,4227.799999999999,9,0.8298555109954298
8544509533,20/03/2019,7892388845,1601512671,Corporate Opportunities Ltd 7,Agility PC Advertising 7,0,0,TIN,26198,31437.6,5239.5999999999985,5,0.8090446440917274
6116122260,22/02/2019,7892388845,8983017942,Corporate Opportunities Ltd 7,Ironclad Software Concierge 2,0,0,TIN,39306,47167.200000000004,7861.200000000004,6,0.4767907156975243
3282846499,09/01/2019,5899233132,2742637606,External Media Corp 10,Ironclad Client Group 8,0,1,TIN,15281,18337.2,3056.2000000000007,5,0.49408144000489274
1633641089,04/03/2019,5899233132,5963233333,External Media Corp 10,Agility PC Advertising 9,0,0,TIN,39762,47714.399999999994,7952.399999999994,8,0.5247068892254821
4017711109,13/01/2019,7100566189,9945477829,Open Unified Studios 3,Cyber Innovation Corp 4,0,0,TIN,39229,47074.799999999996,7845.799999999996,8,0.16176808242850085
7951989842,12/06/2019,7100566189,9945477829,Open Unified Studios 3,Cyber Innovation Corp 4,0,0,TIN,33262,39914.4,6652.4000000000015,7,0.8270433785622683
2034241174,16/02/2019,7100566189,2915993852,Open Unified Studios 3,Cyber Innovation Corp 3,0,0,TIN,34070,40884.0,6814.0,7,0.11319171372774883
1892184285,30/10/2019,1285571175,5890157814,Canadian Consulting Design 4,Administrative Innovation,0,0,TIN,58815,70578.0,11763.0,9,0.5610881568299907
623458785,26/09/2019,1285571175,5890157814,Canadian Consulting Design 4,Administrative Innovation,0,0,TIN,57554,69064.79999999999,11510.799999999988,9,0.7150757017182452
3249967429,29/06/2019,1285571175,2821220870,Canadian Consulting Design 4,Integrity 4,0,0,TIN,18773,22527.6,3754.5999999999985,5,0.6788099598256262
7133676713,21/10/2019,6701054271,1416809849,External Media Corp 5,Executive Unified Technologies 8,0,0,TIN,45232,54278.4,9046.400000000001,8,0.5774450552836021
6442445653,30/07/2019,6701054271,6075974367,External Media Corp 5,Canadian Community Group 5,0,0,TIN,44851,53821.2,8970.199999999997,9,0.4838095073608604
1469070341,03/07/2019,6701054271,6075974367,External Media Corp 5,Canadian Community Group 5,0,0,TIN,27547,33056.4,5509.4000000000015,6,0.46277943365361274
2193563779,22/05/2019,6701054271,9441028233,External Media Corp 5,Quantum Server Universal,0,0,TIN,20957,25148.399999999998,4191.399999999998,5,0.49898348211105487
8591067161,06/11/2019,6701054271,7049065477,External Media Corp 5,Continential Data Corporation 7,0,0,TIN,13515,16218.0,2703.0,5,0.18853558282989327
1469975844,28/01/2019,6109599688,8575591766,Expert Integrity Technologies 6,Cyber Security 5,0,0,TIN,49115,58938.00000000001,9823.000000000007,8,0.019066684646739808
4396866546,22/01/2019,6109599688,2423907079,Expert Integrity Technologies 6,Graphic Client Concierge 7,0,0,TIN,43047,51656.40000000001,8609.400000000009,7,0.5260887811864435
6588300566,09/01/2019,8177559851,1158429050,Graphic Outsourcing Studios 6,Profit Server Concierge 7,0,0,TIN,26607,31928.4,5321.4000000000015,6,0.19791851761698973
5863795554,13/07/2019,8177559851,3564477983,Graphic Outsourcing Studios 6,Graphic Client Concierge 6,0,0,TIN,21755,26106.0,4351.0,6,0.11644957370940458
173755940,07/01/2019,8177559851,2259147814,Graphic Outsourcing Studios 6,Profit Server Concierge 2,0,1,TIN,21031,25237.199999999997,4206.199999999997,6,0.507197081659472
5338046513,29/07/2019,8177559851,2612579710,Graphic Outsourcing Studios 6,Advanced Byte Inc 9,0,0,TIN,47022,56426.4,9404.400000000001,8,0.18351574918697017
60214834,01/09/2019,5588191303,9578890885,Executive Unified Technologies 7,Cyber Integrity Universal 5,0,0,TIN,38987,46784.399999999994,7797.399999999994,6,0.4206156686353642
483158332,12/05/2019,5588191303,7492143622,Executive Unified Technologies 7,Profit Production Concierge 5,0,0,TIN,26095,31314.000000000004,5219.000000000004,9,0.25219666150679465
9160902959,19/09/2019,5588191303,7492143622,Executive Unified Technologies 7,Profit Production Concierge 5,0,0,TIN,64701,77641.2,12940.199999999997,9,0.42763830761551647
1121029879,14/07/2019,5588191303,8160756149,Executive Unified Technologies 7,"Profit Interactive Unlimited, Inc 10",0,0,TIN,29635,35562.0,5927.0,5,0.1272244299313198
6265668064,05/06/2019,9449472513,7206327350,Expert Interactive Resources 4,Technical PC Studios 9,1,0,TIN,33083,39699.600000000006,6616.600000000006,9,0.18209595856038457
6329912731,12/07/2019,9449472513,9011488103,Expert Interactive Resources 4,Indicative Community Technologies 7,1,0,TIN,20619,24742.800000000003,4123.800000000003,6,0.5407853457621112
6142274914,19/08/2019,9449472513,6928658020,Expert Interactive Resources 4,External Technologies Design,1,0,TIN,40048,48057.6,8009.5999999999985,8,0.07128102931117944
810626534,23/09/2019,8300771067,9598627474,Quantum Server Universal 10,Silicon Innovation LLC 6,0,1,TIN,28639,34366.8,5727.800000000003,5,0.8308088333515102
409810952,25/10/2019,8300771067,9977637178,Quantum Server Universal 10,Silicon Experts Technologies 4,0,0,TIN,43221,51865.2,8644.199999999997,8,0.8877587876167385
6856898932,24/12/2019,8300771067,3922235136,Quantum Server Universal 10,Reliable Services Advertising 10,0,0,TIN,28447,34136.4,5689.4000000000015,7,0.4120028880527642
480768840,27/08/2019,8300771067,2994845018,Quantum Server Universal 10,Corporate Data Advertising 2,0,0,TIN,33053,39663.6,6610.5999999999985,5,0.44451661032479806
3206426474,10/02/2019,1359769516,2620711188,Certified Security 8,Technical Concepts Studios 5,0,1,TIN,31104,37324.799999999996,6220.799999999996,5,0.23225106113042596
1440133211,27/07/2019,1359769516,9063890305,Certified Security 8,Future Solutions LLC 9,0,0,TIN,51715,62057.99999999999,10342.999999999993,9,0.3215027791980518
3487351346,16/02/2019,1359769516,6967842758,Certified Security 8,Expert Integrity Technologies 2,0,0,TIN,25052,30062.399999999998,5010.399999999998,9,0.6623319798784036
5901642074,28/10/2019,4922963672,2871977711,Proffessional Wireless Advertising 9,American Software 4,0,0,TIN,38602,46322.4,7720.4000000000015,8,0.027682214273281016
6417045944,18/08/2019,4922963672,2871977711,Proffessional Wireless Advertising 9,American Software 4,0,0,TIN,35977,43172.4,7195.4000000000015,8,0.4541285992022499
8309296408,15/08/2019,4922963672,2088653079,Proffessional Wireless Advertising 9,Indicative Community Technologies 8,0,0,TIN,15543,18651.6,3108.5999999999985,5,0.3827961639161991
6179432521,24/01/2019,553354866,7522284635,Proffessional Networking Studios 4,"Continential Automation Unlimited, Inc 3",1,0,TIN,37743,45291.600000000006,7548.600000000006,5,0.846236404834869
4187421519,10/01/2019,553354866,7207278736,Proffessional Networking Studios 4,Expert Interactive Resources 5,1,0,TIN,57754,69304.8,11550.800000000003,8,0.2161600979120906
809983361,22/12/2019,553354866,2077302348,Proffessional Networking Studios 4,Agility Outsourcing Studios 4,1,0,TIN,22742,27290.4,4548.4000000000015,8,0.2180394161666644
1594390489,29/01/2019,553354866,4846671032,Proffessional Networking Studios 4,Administrative Innovation 2,1,0,TIN,40030,48036.0,8006.0,6,0.16491686034658823
9702114632,29/10/2019,8301881196,9405142220,Proffessional Technology 5,Ironclad Client Group 9,0,0,TIN,30932,37118.4,6186.4000000000015,5,0.49405088165371863
7401570685,12/01/2019,8301881196,4442797359,Proffessional Technology 5,External Solutions LLC 9,0,0,TIN,29052,34862.4,5810.4000000000015,6,0.03891539454213101
34085445,28/12/2019,2133260191,2620711188,Cyber Paradigm Design 2,Technical Concepts Studios 5,0,1,TIN,30051,36061.2,6010.199999999997,7,0.7396583915525745
133763194,07/08/2019,2133260191,2620711188,Cyber Paradigm Design 2,Technical Concepts Studios 5,0,1,TIN,23330,27996.0,4666.0,5,0.34008567821672264
